,0,Cluster
3792,720575940618649920,29
3793,720575940618649936,5
3794,720575940618654366,13
3795,720575940618658974,2
3796,720575940618660043,7
3797,720575940618662939,1
3798,720575940618666142,2
3799,720575940618668198,16
3800,720575940618669858,4
3801,720575940618671751,0
3802,720575940618673985,4
3803,720575940618674648,12
3804,720575940618675803,22
3805,720575940618677976,8
3806,720575940618678045,5
3807,720575940618678443,8
3808,720575940618680000,1
3809,720575940618680304,7
3810,720575940618682782,3
3811,720575940618693035,7
3812,720575940618693917,9
3813,720575940618694480,0
3814,720575940618699037,17
3815,720575940618699825,6
3816,720575940618702676,22
3817,720575940618706112,5
3818,720575940618706603,4
3819,720575940618709487,13
3820,720575940618715550,14
3821,720575940618720054,0
3822,720575940618720635,7
3823,720575940618721968,10
3824,720575940618722542,2
3825,720575940618723504,10
3826,720575940618725547,0
3827,720575940618726454,0
3828,720575940618726765,1
3829,720575940618727640,8
3830,720575940618733377,15
3831,720575940618734214,9
3832,720575940618741157,1
3833,720575940618746827,3
3834,720575940618748929,0
3835,720575940618750006,5
3836,720575940618751902,1
3837,720575940618753445,0
3838,720575940618756005,9
3839,720575940618756987,1
3840,720575940618758310,1
3841,720575940618759361,3
3842,720575940618760193,6
3843,720575940618763569,1
3844,720575940618763686,1
3845,720575940618765637,2
3846,720575940618767995,6
3847,720575940618769153,8
3848,720575940618769718,9
3849,720575940618769954,9
3850,720575940618770210,6
3851,720575940618770230,0
3852,720575940618770671,19
3853,720575940618771371,1
3854,720575940618771746,13
3855,720575940618773302,3
3856,720575940618775892,1
3857,720575940618776833,0
3858,720575940618777378,2
3859,720575940618780962,2
3860,720575940618784109,8
3861,720575940618785473,15
3862,720575940618791515,1
3863,720575940618800064,3
3864,720575940618800225,12
3865,720575940618802811,1
3866,720575940618804603,9
3867,720575940618807454,20
3868,720575940618810533,0
3869,720575940618812654,12
3870,720575940618812888,26
3871,720575940618814342,8
3872,720575940618815067,9
3873,720575940618815835,11
3874,720575940618817182,1
3875,720575940618824000,9
3876,720575940618825552,1
3877,720575940618825792,9
3878,720575940618827224,0
3879,720575940618827910,4
3880,720575940618830676,1
3881,720575940618831576,1
3882,720575940618832950,22
3883,720575940618833624,6
3884,720575940618833840,8
3885,720575940618834017,0
3886,720575940618838292,17
3887,720575940618838337,0
3888,720575940618842351,0
3889,720575940618843489,11
3890,720575940618845531,8
3891,720575940618847947,7
3892,720575940618849158,1
3893,720575940618849227,3
3894,720575940618851073,1
3895,720575940618851425,14
3896,720575940618853547,1
3897,720575940618857083,1
3898,720575940618859713,15
3899,720575940618869249,7
3900,720575940618870187,11
3901,720575940618870881,2
3902,720575940618871792,0
3903,720575940618873179,9
3904,720575940618874166,1
3905,720575940618878191,20
3906,720575940618881995,2
3907,720575940618884150,1
3908,720575940618884289,12
3909,720575940618884568,1
3910,720575940618886449,11
3911,720575940618886710,2
3912,720575940618887760,3
3913,720575940618888246,3
3914,720575940618895087,8
3915,720575940618901231,8
3916,720575940618902326,17
3917,720575940618903931,1
3918,720575940618907757,11
3919,720575940618912158,3
3920,720575940618914075,2
3921,720575940618915121,25
3922,720575940618915823,7
3923,720575940618916123,0
3924,720575940618929099,22
3925,720575940618930737,3
3926,720575940618931291,0
3927,720575940618931846,12
3928,720575940618932603,1
3929,720575940618932763,16
3930,720575940618934352,7
3931,720575940618936011,5
3932,720575940618942747,12
3933,720575940618942923,0
3934,720575940618944414,3
3935,720575940618956829,6
3936,720575940618958109,19
3937,720575940618965926,6
3938,720575940618968118,0
3939,720575940618969071,3
3940,720575940618969758,17
3941,720575940618970209,0
3942,720575940618971851,0
3943,720575940618973765,11
3944,720575940618974599,4
3945,720575940618975214,6
3946,720575940618975726,0
3947,720575940618976853,0
3948,720575940618978206,1
3949,720575940618978520,4
3950,720575940618980545,26
3951,720575940618982603,8
3952,720575940618983150,9
3953,720575940618985894,19
3954,720575940618987600,24
3955,720575940618988678,19
3956,720575940618995510,12
3957,720575940618996382,0
3958,720575940618998613,0
3959,720575940618999216,28
3960,720575940619003185,1
3961,720575940619021726,19
3962,720575940619022160,25
3963,720575940619024816,4
3964,720575940619029451,8
3965,720575940619031837,28
3966,720575940619034806,8
3967,720575940619035003,12
3968,720575940619036539,1
3969,720575940619038366,11
3970,720575940619038400,13
3971,720575940619038493,16
3972,720575940619042240,13
3973,720575940619042427,11
3974,720575940619046046,18
3975,720575940619055617,21
3976,720575940619056088,4
3977,720575940619058945,11
3978,720575940619060549,8
3979,720575940619061761,6
3980,720575940619069953,3
3981,720575940619072158,2
3982,720575940619073620,22
3983,720575940619075920,17
3984,720575940619075949,11
3985,720575940619076918,17
3986,720575940619077217,1
3987,720575940619077255,9
3988,720575940619087269,4
3989,720575940619089005,4
3990,720575940619090541,4
3991,720575940619091201,6
3992,720575940619092225,19
3993,720575940619096349,1
3994,720575940619097905,2
3995,720575940619098721,14
3996,720575940619099558,0
3997,720575940619100180,1
3998,720575940619104027,9
3999,720575940619109915,27
4000,720575940619113556,26
4001,720575940619114991,4
4002,720575940619115398,1
4003,720575940619116061,0
4004,720575940619119963,8
4005,720575940619122598,0
4006,720575940619130096,8
4007,720575940619134237,0
4008,720575940619134493,4
4009,720575940619134789,3
4010,720575940619139264,13
4011,720575940619141425,8
4012,720575940619146048,1
4013,720575940619146053,0
4014,720575940619147291,0
4015,720575940619149702,11
4016,720575940619152110,1
4017,720575940619152856,4
4018,720575940619154715,0
4019,720575940619155995,4
4020,720575940619164788,14
4021,720575940619165213,18
4022,720575940619169414,0
4023,720575940619169633,9
4024,720575940619172079,15
4025,720575940619177045,7
4026,720575940619182933,14
4027,720575940619186310,21
4028,720575940619186846,1
4029,720575940619188577,8
4030,720575940619189869,0
4031,720575940619194095,9
4032,720575940619202901,9
4033,720575940619207606,4
4034,720575940619207664,6
4035,720575940619211361,2
4036,720575940619212453,1
4037,720575940619214913,0
4038,720575940619221829,19
4039,720575940619230288,11
4040,720575940619237872,6
4041,720575940619237908,0
4042,720575940619238465,11
4043,720575940619238753,4
4044,720575940619242305,3
4045,720575940619245016,3
4046,720575940619246246,1
4047,720575940619246256,14
4048,720575940619246677,23
4049,720575940619258417,0
4050,720575940619259558,4
4051,720575940619259813,15
4052,720575940619262305,5
4053,720575940619263323,6
4054,720575940619268193,14
4055,720575940619270676,9
4056,720575940619272408,0
4057,720575940619279457,1
4058,720575940619283553,1
4059,720575940619284545,1
4060,720575940619285333,3
4061,720575940619286848,4
4062,720575940619288558,2
4063,720575940619291083,2
4064,720575940619294964,9
4065,720575940619296688,13
4066,720575940619302640,14
4067,720575940619306772,20
4068,720575940619310757,11
4069,720575940619315888,2
4070,720575940619317441,14
4071,720575940619318321,8
4072,720575940619318950,28
4073,720575940619331157,0
4074,720575940619332944,2
4075,720575940619334516,12
4076,720575940619339856,26
4077,720575940619341744,4
4078,720575940619343952,1
4079,720575940619349077,8
4080,720575940619354673,1
4081,720575940619354965,21
4082,720575940619358800,4
4083,720575940619363008,5
4084,720575940619363207,6
4085,720575940619364913,0
4086,720575940619369688,11
4087,720575940619370678,0
4088,720575940619375892,7
4089,720575940619376500,8
4090,720575940619377334,13
4091,720575940619379009,2
4092,720575940619380485,8
4093,720575940619382577,3
4094,720575940619388581,0
4095,720575940619390400,9
4096,720575940619390573,12
4097,720575940619401296,2
4098,720575940619403201,5
4099,720575940619403841,0
4100,720575940619403942,3
4101,720575940619406661,17
4102,720575940619409135,28
4103,720575940619409542,3
4104,720575940619409840,12
4105,720575940619411008,8
4106,720575940619412037,9
4107,720575940619415679,14
4108,720575940619416246,25
4109,720575940619419457,1
4110,720575940619421319,8
4111,720575940619424020,14
4112,720575940619428289,14
4113,720575940619429456,12
4114,720575940619432261,9
4115,720575940619433236,0
4116,720575940619434712,11
4117,720575940619435655,8
4118,720575940619436225,3
4119,720575940619441345,29
4120,720575940619445451,0
4121,720575940619445696,9
4122,720575940619446181,4
4123,720575940619449264,22
4124,720575940619449520,9
4125,720575940619449588,10
4126,720575940619451015,8
4127,720575940619451989,1
4128,720575940619453861,10
4129,720575940619455448,12
4130,720575940619463924,29
4131,720575940619464583,3
4132,720575940619469147,3
4133,720575940619469677,1
4134,720575940619470529,0
4135,720575940619474548,11
4136,720575940619475536,9
4137,720575940619478036,4
4138,720575940619487110,19
4139,720575940619487425,4
4140,720575940619488472,0
4141,720575940619490133,2
4142,720575940619496174,1
4143,720575940619496641,7
4144,720575940619506823,0
4145,720575940619509942,3
4146,720575940619510966,27
4147,720575940619512246,5
4148,720575940619513765,3
4149,720575940619517131,12
4150,720575940619517233,17
4151,720575940619519092,14
4152,720575940619522974,6
4153,720575940619524555,13
4154,720575940619530944,19
4155,720575940619534471,8
4156,720575940619536331,11
4157,720575940619537201,7
4158,720575940619540416,3
4159,720575940619542107,4
4160,720575940619542407,10
4161,720575940619542662,2
4162,720575940619544779,3
4163,720575940619546422,9
4164,720575940619548799,4
4165,720575940619549598,2
4166,720575940619549611,8
4167,720575940619552216,30
4168,720575940619553671,2
4169,720575940619554725,11
4170,720575940619559232,4
4171,720575940619559815,11
4172,720575940619560606,6
4173,720575940619564709,0
4174,720575940619564854,3
4175,720575940619565632,4
4176,720575940619569829,9
4177,720575940619569835,12
4178,720575940619571614,5
4179,720575940619572529,14
4180,720575940619572673,0
4181,720575940619575345,3
4182,720575940619582168,13
4183,720575940619583597,0
4184,720575940619583749,20
4185,720575940619584961,20
4186,720575940619589217,9
4187,720575940619590360,2
4188,720575940619591128,14
4189,720575940619593552,3
4190,720575940619595391,0
4191,720575940619597989,1
4192,720575940619598964,9
4193,720575940619600320,1
4194,720575940619601488,16
4195,720575940619601690,8
4196,720575940619602859,3
4197,720575940619603183,8
4198,720575940619607243,25
4199,720575940619610294,3
4200,720575940619610432,26
4201,720575940619612398,9
4202,720575940619615424,7
4203,720575940619615552,20
4204,720575940619615770,1
4205,720575940619619675,6
4206,720575940619620278,9
4207,720575940619623021,6
4208,720575940619623407,17
4209,720575940619625837,1
4210,720575940619628423,1
4211,720575940619636615,2
4212,720575940619637056,22
4213,720575940619637185,4
4214,720575940619640640,27
4215,720575940619642629,13
4216,720575940619644336,17
4217,720575940619647168,1
4218,720575940619648116,3
4219,720575940619651845,18
4220,720575940619651920,0
4221,720575940619652261,1
4222,720575940619654720,25
4223,720575940619655616,14
4224,720575940619661082,8
4225,720575940619667541,7
4226,720575940619669345,2
4227,720575940619670352,22
4228,720575940619670465,11
4229,720575940619673844,3
4230,720575940619675456,12
4231,720575940619676224,0
4232,720575940619676507,7
4233,720575940619678366,10
4234,720575940619679356,2
4235,720575940619679414,0
4236,720575940619681006,2
4237,720575940619682624,9
4238,720575940619688256,4
4239,720575940619688688,14
4240,720575940619689920,10
4241,720575940619695860,0
4242,720575940619696731,7
4243,720575940619701231,4
4244,720575940619704235,11
4245,720575940619704400,1
4246,720575940619708507,8
4247,720575940619709899,3
4248,720575940619709972,16
4249,720575940619714395,8
4250,720575940619718209,1
4251,720575940619718383,1
4252,720575940619722576,18
4253,720575940619728037,11
4254,720575940619728981,7
4255,720575940619729286,2
4256,720575940619731659,19
4257,720575940619734219,26
4258,720575940619735979,0
4259,720575940619738612,11
4260,720575940619738863,6
4261,720575940619739595,27
4262,720575940619741632,6
4263,720575940619742117,20
4264,720575940619743152,0
4265,720575940619744532,9
4266,720575940619751339,1
4267,720575940619754111,7
4268,720575940619754861,8
4269,720575940619755758,8
4270,720575940619757515,12
4271,720575940619758256,12
4272,720575940619759750,3
4273,720575940619765101,2
4274,720575940619766869,1
4275,720575940619767243,7
4276,720575940619767974,9
4277,720575940619769008,7
4278,720575940619771263,12
4279,720575940619772525,11
4280,720575940619772737,26
4281,720575940619773008,22
4282,720575940619779444,9
4283,720575940619780592,21
4284,720575940619783518,14
4285,720575940619784374,15
4286,720575940619787678,0
4287,720575940619788885,5
4288,720575940619791469,6
4289,720575940619792916,11
4290,720575940619793488,19
4291,720575940619795883,0
4292,720575940619798911,7
4293,720575940619804148,5
4294,720575940619811638,2
4295,720575940619812801,23
4296,720575940619813057,8
4297,720575940619813637,1
4298,720575940619814997,3
4299,720575940619820373,6
4300,720575940619821392,3
4301,720575940619821771,0
4302,720575940619822784,12
4303,720575940619827905,6
4304,720575940619828091,10
4305,720575940619828095,11
4306,720575940619829333,17
4307,720575940619830721,5
4308,720575940619832491,21
4309,720575940619834863,29
4310,720575940619837872,7
4311,720575940619838518,3
4312,720575940619840193,1
4313,720575940619840427,8
4314,720575940619841407,6
4315,720575940619841707,10
4316,720575940619846310,2
4317,720575940619848301,1
4318,720575940619850411,7
4319,720575940619859365,9
4320,720575940619859532,16
4321,720575940619859547,10
4322,720575940619861345,3
4323,720575940619863125,20
4324,720575940619864047,13
4325,720575940619865429,0
4326,720575940619866027,3
4327,720575940619866657,7
4328,720575940619866740,2
4329,720575940619868075,3
4330,720575940619872751,4
4331,720575940619879533,12
4332,720575940619880326,3
4333,720575940619883124,14
4334,720575940619893072,19
